id,lnTE.WT,wt_TE,geneSymbol,Nm_AUG_status
uc002tvf.3,0.631376969,1.880197772,HNMT,AUG
uc002tvl.3,-0.432026022,0.649192483,KYNU,AUG
uc002twk.3,0.282583759,1.326552881,ORC4,AUG
uc002txc.3,-0.36501006,0.694189667,MMADHC,AUG
uc002txe.3,-0.308251364,0.73473061,RND3,AUG
uc002txi.2,1.274039545,3.575265879,NMI,AUG
uc002txm.3,-0.888047653,0.411458278,RIF1,AUG
uc002tyc.4,0.543562278,1.722130657,STAM2,AUG
uc002tye.3,0.432395518,1.540944466,FMNL2,AUG
uc002tyh.4,-0.244523909,0.783077266,PRPF40A,AUG
uc002tyn.3,0.364002577,1.439077923,ARL6IP6,AUG
uc002tzd.4,-0.5790069,0.560454678,GPD2,AUG
uc002tzv.3,-0.257970604,0.772617944,PKP4,AUG
uc002uag.3,0.551948608,1.736633741,TANC1,AUG
uc002uao.3,0.724102677,2.0628792,BAZ2B,AUG
uc002uax.3,-0.180310054,0.835011273,7-Mar,AUG
uc002ubo.3,-0.248102528,0.780279939,RBMS1,AUG
uc002ubu.3,-0.083129774,0.920231717,PSMD14,AUG
uc002uce.4,1.454915215,4.284120221,IFIH1,AUG
uc002udk.3,0.593687599,1.810653082,TTC21B,AUG
uc002uec.2,-0.270944447,0.762658863,CERS6,AUG
uc002uel.3,1.491054509,4.441776944,SPC25,AUG
uc002uev.4,0.47232602,1.603720143,FASTKD1,AUG
uc002uez.3,0.771179009,2.162314139,PPIG,AUG
uc002ufi.2,0.329816071,1.390712313,KLHL23,AUG
uc002ufk.3,0.843003273,2.323334116,SSB,AUG
uc002ufn.3,0.941487312,2.563791742,METTL5,AUG
uc002ugj.3,0.464167032,1.590688644,GORASP2,AUG
uc002ugp.2,0.028677379,1.029092534,TLK1,AUG
uc002ugy.4,0.358752801,1.431542882,CYBRD1,AUG
uc002uha.2,0.712882333,2.039862356,DYNC1I2,AUG
uc002uhh.3,0.974599078,2.650104513,SLC25A12,AUG
uc002uhi.3,0.303909915,1.355146972,HAT1,AUG
uc002uhp.1,0.88402795,2.420630274,ITGA6,AUG
uc002uhs.3,0.514339068,1.672532706,PDK1,AUG
uc002uic.1,0.082004729,1.085460943,CDCA7,AUG
uc002uig.3,-0.736997343,0.478548678,SP3,AUG
uc002uih.3,0.006394695,1.006415185,OLA1,AUG
uc002uim.3,1.498499407,4.474968922,CIR1,AUG
uc002uiq.3,0.836134497,2.307430337,SCRN3,AUG
uc002ujl.4,-0.387455415,0.678781897,ATF2,AUG
uc002ujz.4,-1.958421534,0.141080937,ATP5G3,AUG
uc002ukc.1,-0.075038329,0.927707928,KIAA1715,AUG
uc002ukx.3,0.701533052,2.016842263,MTX2,AUG
uc002ulc.1,0.677979252,1.96989305,HNRNPA3,AUG
uc002ulh.5,0.257158011,1.293249458,NFE2L2,AUG
uc002ull.2,-0.519024145,0.595100997,AGPS,AUG
uc002ulv.3,1.06913125,2.912847864,RBM45,AUG
uc002umf.3,0.596706055,1.816126715,PRKRA,AUG
uc002uni.4,0.783112599,2.188272892,SESTD1,AUG
uc002unq.1,0.642409619,1.901056186,UBE2E3,AUG
uc002uoh.3,-0.969260634,0.379363423,SSFA2,AUG
uc002uow.2,-0.83829218,0.432448437,DNAJC10,AUG
uc002upb.4,-0.877607144,0.415776616,NCKAP1,AUG
uc002upf.3,0.730291086,2.075684723,NUP35,AUG
uc002upo.3,0.31786448,1.374190018,ZC3H15,AUG
uc002upq.4,-0.53120718,0.587894846,ITGAV,AUG
uc002upy.3,-0.263187817,0.768597528,TFPI,AUG
uc002uqk.3,0.452397586,1.57207686,COL5A2,AUG
uc002uql.1,0.261728034,1.299173163,WDR75,AUG
uc002uqt.3,-0.396556545,0.672632242,ASNSD1,AUG
uc002uqz.1,0.977033861,2.656564804,OSGEPL1,AUG
uc002ure.4,0.458412018,1.5815605,ORMDL1,AUG
uc002urh.4,0.561966483,1.754118555,PMS1,AUG
uc002uru.3,0.999833288,2.717828696,HIBCH,AUG
uc002usb.3,-0.047344225,0.953759033,NAB1,AUG
uc002usf.3,0.361564976,1.435574297,GLS,AUG
uc002usj.2,0.433279272,1.542306884,STAT1,AUG
uc002usx.3,0.042882359,1.043815092,NABP1,AUG
uc002utg.4,-0.634253587,0.530331187,SLC39A10,AUG
uc002utk.3,0.474917243,1.607881129,STK17B,AUG
uc002uts.3,0.695357921,2.004426372,GTF3C3,AUG
uc002utw.3,0.544904735,1.724444095,PGAP1,AUG
uc002uue.3,-0.477046502,0.620613669,SF3B1,AUG
uc002uuh.1,0.686053025,1.985861897,COQ10B,AUG
uc002uui.3,-0.681400478,0.505907983,HSPD1,AUG
uc002uuq.3,0.596084148,1.814997605,MARS2,AUG
uc002uvm.3,0.710292323,2.034585928,C2orf47,AUG
uc002uvr.4,0.835125583,2.305103512,SPATS2L,AUG
uc002uvw.2,0.557015348,1.745455142,SGOL2,AUG
uc002uwe.2,0.625418952,1.869028827,CLK1,AUG
uc002uwi.3,0.879686056,2.410142938,PPIL3,AUG
uc002uwm.2,0.639620171,1.895760678,NIF3L1,AUG
uc002uwr.3,0.528167919,1.695822577,ORC2,AUG
uc002uwx.4,1.145845927,3.145100757,NDUFB3,AUG
uc002uxb.4,0.56061681,1.751752666,CFLAR,AUG
uc002uxj.1,1.023989891,2.784281612,CASP10,AUG
uc002uxt.1,0.784006548,2.190229971,CASP8,AUG
uc002uyz.1,0.157610632,1.170710269,SUMO1,AUG
uc002uzb.3,0.286829991,1.332197709,NOP58,AUG
uc002uzf.4,0.460704778,1.585190799,BMPR2,AUG
uc002uzl.3,0.283573697,1.327866737,WDR12,AUG
uc002uzt.3,0.22122172,1.247600018,NBEAL1,AUG
uc002uzv.4,0.692589657,1.998885264,CYP20A1,AUG
uc002uzz.3,0.098666373,1.103698015,ABI2,AUG
uc002vad.3,-0.198347972,0.820084437,RAPH1,AUG
uc002vbf.1,0.051414032,1.052758679,EEF1B2,AUG
uc002vbp.2,0.104080523,1.109689807,ZDBF2,AUG
uc002vbx.3,0.377725024,1.458961708,FASTKD2,AUG
uc002vcc.3,0.519398393,1.681016034,CREB1,AUG
uc002vcu.3,0.370598943,1.448601985,IDH1,AUG
uc002vcz.3,0.083901022,1.087521248,PIKFYVE,AUG
uc002vdn.4,0.354446181,1.425391027,RPE,AUG
uc002vee.4,-1.638889564,0.194195564,CPS1,AUG
uc002veq.4,1.517718763,4.561806754,SPAG16,AUG
uc002veu.2,0.333371619,1.395665858,BARD1,AUG
uc002vex.4,1.285084433,3.614973167,ATIC,AUG
uc002vfy.3,-0.502623224,0.604941679,XRCC5,AUG
uc002vgd.4,1.186543754,3.275739857,SMARCAL1,AUG
uc002vgf.3,-0.008634659,0.991402513,RPL37A,AUG
uc002vhd.4,0.681865773,1.977563978,ARPC2,AUG
uc002vhk.3,0.773809072,2.168008647,AAMP,AUG
uc002vhn.3,1.327585355,3.771924524,PNKD,AUG
uc002vhp.1,1.019867437,2.772827165,TMBIM1,AUG
uc002vin.4,1.004146854,2.729577551,ZNF142,AUG
uc002viq.3,0.915034675,2.496861829,BCS1L,AUG
uc002vit.3,1.340774867,3.822003903,RNF25,AUG
uc002viy.3,0.917490879,2.503002169,TTLL4,AUG
uc002vjp.4,1.13251685,3.103457616,NHEJ1,AUG
uc002vju.4,1.232497064,3.429783241,CNPPD1,AUG
uc002vjw.4,0.453215334,1.573362949,FAM134A,AUG
uc002vkc.2,0.703684441,2.021185946,ABCB6,AUG
uc002vkf.1,0.908242917,2.479961205,ATG9A,AUG
uc002vkg.3,1.23885301,3.451652183,ANKZF1,AUG
uc002vkt.1,0.898477211,2.455860505,TUBA4A,AUG
uc002vle.2,1.026646385,2.791687872,DNPEP,AUG
uc002vlr.3,1.132106846,3.102185447,GMPPA,AUG
uc002vmc.4,0.767475011,2.154319747,CHPF,AUG
uc002vne.1,0.462682591,1.588329112,FARSB,AUG
uc002vnj.3,-0.283123472,0.753426755,ACSL3,AUG
uc002vnr.4,0.996366415,2.708422643,MRPL44,AUG
uc002vnu.2,1.041909151,2.834623576,SERPINE2,AUG
uc002vny.3,0.54259968,1.720473735,CUL3,AUG
uc002voe.2,1.402284992,4.064476661,NYAP2,AUG
uc002voy.4,0.092354775,1.096753854,MFF,AUG
uc002vpd.2,-0.443277168,0.64192926,AGFG1,AUG
uc002vpw.1,-0.386450485,0.679464368,TRIP12,AUG
uc002vqu.1,1.302406943,3.678139093,SP100,AUG
uc002vqx.3,0.346206022,1.413693838,CAB39,AUG
uc002vqz.3,1.149313918,3.156026874,ITM2C,AUG
uc002vrn.2,0.112968336,1.119596481,PSMD1,AUG
uc002vru.3,0.238021388,1.268736328,NCL,AUG
uc002vsc.4,-1.094408632,0.334737501,PTMA,AUG
uc002vse.1,1.178021622,3.247942185,PDE6D,AUG
uc002vsg.1,1.302901979,3.679960355,COPS7B,AUG
uc002vsq.3,0.609619607,1.839731445,ALPP,AUG
uc002vta.3,0.707239282,2.028383726,EIF4E2,AUG
uc002vtk.4,0.766732761,2.152721296,GIGYF2,AUG
uc002vty.3,0.760385689,2.139101089,ATG16L1,AUG
uc002vui.1,0.55758665,1.746452609,DGKD,AUG
uc002vvg.3,0.809735472,2.247313431,HJURP,AUG
uc002vvp.3,0.55783362,1.746883984,SH3BP4,AUG
uc002vvs.3,0.303060526,1.353996414,AGAP1,AUG
uc002vwh.3,0.595045204,1.813112903,COPS8,AUG
uc002vxe.3,0.599830456,1.821809897,LRRFIP1,AUG
uc002vxv.3,1.184303099,3.268408271,ILKAP,AUG
uc002vyk.4,0.660069268,1.934926358,HDAC4,AUG
uc002vyn.3,0.695813756,2.005340268,NDUFA10,AUG
uc002vyu.1,1.449237778,4.259866314,MYEOV2,AUG
uc002vyw.4,1.012701847,2.753029239,GPC1,AUG
uc002wan.1,1.179095497,3.251431943,MTERFD2,AUG
uc002wat.1,1.393470827,4.028809114,PPP1R7,AUG
uc002waz.3,-0.670761096,0.511319267,HDLBP,AUG
uc002wbd.3,-0.561798469,0.570182685,2-Sep,AUG
uc002wbp.4,0.652255874,1.919866925,STK25,AUG
uc002wbt.3,0.723793983,2.0622425,THAP4,AUG
uc002wbv.3,0.91659927,2.500771464,ATG4B,AUG
uc002wbz.2,0.927656742,2.528577122,DTYMK,AUG
uc002wcd.3,1.194486478,3.301861756,ING5,AUG
uc002wdh.4,0.837670141,2.31097645,SOX12,AUG
uc002wdm.3,0.389427135,1.476134926,TRIB3,AUG
uc002wds.3,0.422030854,1.525055578,TBC1D20,AUG
uc002wdx.1,-0.115137219,0.89124384,CSNK2A1,AUG
uc002wea.4,-0.292372998,0.746490045,SRXN1,AUG
uc002wen.4,0.936708036,2.551567908,PSMF1,AUG
uc002wey.3,0.397810209,1.488561488,FKBP1A,AUG
uc002wfc.3,1.208368357,3.348017424,NSFL1C,AUG
uc002wfz.1,0.096956241,1.101812158,SNRPB,AUG
uc002wgh.3,-0.301078042,0.740020018,NOP56,AUG
uc002wgp.4,0.783977471,2.190166287,IDH3B,AUG
uc002whe.3,1.088011501,2.968365608,VPS16,AUG
uc002whn.3,0.625375588,1.86894778,PTPRA,AUG
uc002whs.3,0.683135926,1.980077382,MRPS26,AUG
uc002whz.4,0.566656803,1.762365257,FASTKD5,AUG
uc002wic.3,1.216398752,3.375011568,DDRGK1,AUG
uc002wid.4,0.96516964,2.625232963,ITPA,AUG
uc002wim.2,0.925426489,2.522944039,ATRN,AUG
uc002wjh.2,0.447257482,1.564016954,C20orf27,AUG
uc002wjk.3,-0.4921383,0.611317815,CENPB,AUG
uc002wjn.3,0.327442786,1.387415669,CDC25B,AUG
uc002wjw.4,0.344752197,1.411640068,MAVS,AUG
uc002wkc.3,0.400932633,1.493216672,PANK2,AUG
uc002wki.2,0.79505122,2.214554423,RNF24,AUG
uc002wlh.1,0.630394276,1.878351022,SLC23A2,AUG
uc002wlk.3,0.202317112,1.224236167,TMEM230,AUG
uc002wlp.3,-0.428592119,0.651425579,PCNA,AUG
uc002wls.3,0.279892222,1.322987216,CDS2,AUG
uc002wmh.1,0.963367488,2.620506155,TRMT6,AUG
uc002wmi.3,0.397005149,1.487363588,MCM8,AUG
uc002wmn.4,-0.18066929,0.83471136,CRLS1,AUG
uc002wmr.3,-0.21407967,0.807284066,FERMT1,AUG
uc002wmu.1,-1.64147176,0.19369476,BMP2,AUG
uc002wmx.1,0.387391729,1.473133447,TMX4,AUG
uc002wnp.3,0.965251427,2.625447682,ANKEF1,AUG
uc002wnz.3,-1.717627295,0.179491524,BTBD3,AUG
uc002wok.2,1.046268226,2.847006883,ESF1,AUG
uc002wom.3,0.864739799,2.374388187,NDUFAF5,AUG
uc002wpi.2,0.998672564,2.714675877,SNRPB2,AUG
uc002wpr.3,0.323154244,1.381478419,DSTN,AUG
uc002wpw.1,0.841444583,2.319715579,RRBP1,AUG
uc002wqc.3,0.345955038,1.413339068,SNX5,AUG
uc002wqh.3,1.04970725,2.856814663,MGME1,AUG
uc002wqy.3,0.676857357,1.967684276,RBBP9,AUG
uc002wrb.2,0.56141234,1.753146792,SEC23B,AUG
uc002wrf.4,1.098908145,3.0008877,DTD1,AUG
uc002wro.2,0.713376566,2.040870772,RIN2,AUG
uc002wrp.3,0.883710318,2.419861526,NAA20,AUG
uc002wrs.3,0.900399064,2.460584846,CRNKL1,AUG
uc002wsf.1,0.230323461,1.259007184,XRN2,AUG
uc002wsx.1,0.794440126,2.213201536,NXT1,AUG
uc002wtn.1,1.364078626,3.912116868,CST3,AUG
uc002wty.3,0.648188562,1.912074086,APMAP,AUG
uc002wup.3,1.053630554,2.868044831,PYGB,AUG
uc002wuq.3,1.058283487,2.881420746,ABHD12,AUG
uc002wuv.1,0.303683935,1.354840771,GINS1,AUG
uc002wwc.3,1.075554292,2.931617422,HM13,AUG
uc002wwg.2,1.336571872,3.805973751,ID1,AUG
uc002wwl.3,0.523134804,1.68730875,BCL2L1,AUG
uc002wwp.1,0.029181883,1.029611846,TPX2,AUG
uc002wxd.3,1.170516836,3.223658311,PDRG1,AUG
uc002wxj.2,0.687586182,1.98890887,TM9SF4,AUG
uc002wxp.3,0.184270854,1.202341438,POFUT1,AUG
uc002wxq.3,0.2569559,1.292988105,KIF3B,AUG
uc002wxs.3,-0.173442107,0.840765824,ASXL1,AUG
uc002wya.4,0.927639473,2.528533456,COMMD7,AUG
uc002wyh.3,-0.345199373,0.708079168,MAPRE1,AUG
uc002wyy.4,0.929449515,2.533114352,CDK5RAP1,AUG
uc002wzn.4,0.706933031,2.027762627,NECAB3,AUG
uc002wzu.4,0.235750248,1.26585812,E2F1,AUG
uc002xaa.3,1.29250841,3.641910512,CHMP4B,AUG
uc002xab.3,1.059697053,2.885496704,RALY,AUG
uc002xaf.3,0.502950707,1.653593349,EIF2S2,AUG
uc002xai.3,-0.118727989,0.888049327,AHCY,AUG
uc002xal.3,1.133308261,3.105914699,DYNLRB1,AUG
uc002xas.3,0.95841925,2.607571296,PIGU,AUG
uc002xaw.3,0.873300645,2.394802215,NCOA6,AUG
uc002xbg.3,0.901705032,2.46380039,GSS,AUG
uc002xbk.3,0.394038369,1.482957447,TRPC4AP,AUG
uc002xbo.2,0.601390397,1.824654031,EDEM2,AUG
uc002xbz.2,0.180813534,1.198191736,EIF6,AUG
uc002xcs.3,0.084696003,1.08838615,ERGIC3,AUG
uc002xdm.3,0.657176781,1.929337695,CPNE1,AUG
uc002xdw.2,0.668282735,1.950884257,NFS1,AUG
uc002xdy.3,0.640055689,1.896586495,ROMO1,AUG
uc002xeb.3,-0.627266582,0.534049588,RBM39,AUG
uc002xek.1,0.260487087,1.297561958,PHF20,AUG
uc002xen.2,0.973493649,2.647176629,SCAND1,AUG
uc002xfb.3,1.120056455,3.065027235,EPB41L1,AUG
uc002xfc.3,0.671213559,1.956610343,AAR2,AUG
uc002xfl.2,1.824242717,6.198099526,MYL9,AUG
uc002xfw.3,0.559356884,1.749546977,NDRG3,AUG
uc002xfz.3,0.597612725,1.81777409,DSN1,AUG
uc002xgh.2,0.92719227,2.527402941,SAMHD1,AUG
uc002xgi.3,0.443749127,1.558539441,RBL1,AUG
uc002xgp.3,-0.174893771,0.8395462,RPN2,AUG
uc002xgv.3,1.060656114,2.888265399,MANBAL,AUG
uc002xgy.3,1.155783868,3.176512408,SRC,AUG
uc002xhl.3,0.517512184,1.677848275,TTI1,AUG
uc002xho.4,0.568629826,1.765845877,RPRD1B,AUG
uc002xhr.3,1.249079852,3.487132803,TGM2,AUG
uc002xiw.3,-0.105458239,0.899912053,RALGAPB,AUG
uc002xjd.2,0.456139709,1.577970786,ACTR5,AUG
uc002xjg.3,0.215997153,1.241098846,FAM83D,AUG
uc002xjh.3,0.709373029,2.032716405,DHX35,AUG
uc002xjl.3,1.063796441,2.897349753,TOP1,AUG
uc002xjo.1,0.993734539,2.701303783,PLCG1,AUG
uc002xjs.1,0.804011724,2.234487117,ZHX3,AUG
uc002xka.1,0.328522219,1.3889141,CHD6,AUG
uc002xkw.3,0.978383363,2.660152263,IFT52,AUG
uc002xlb.1,-0.421304559,0.656190222,MYBL2,AUG
uc002xlk.3,0.596605207,1.815943572,OSER1,AUG
uc002xme.3,0.329263622,1.389944227,SERINC3,AUG
uc002xmj.3,1.311567081,3.71198614,ADA,AUG
uc002xmu.3,-0.076280715,0.926556072,YWHAB,AUG
uc002xmy.3,0.781631917,2.185035154,TOMM34,AUG
uc002xnb.3,0.043742125,1.044712915,STK4,AUG
uc002xnm.1,0.982650623,2.671528079,SLPI,AUG
uc002xnu.3,0.787537301,2.1979768,SDC4,AUG
uc002xnv.3,0.588395626,1.801096464,SYS1,AUG
uc002xoh.3,0.628848584,1.875449913,PIGT,AUG
uc002xpk.3,1.427770337,4.16939248,DNTTIP1,AUG
uc002xpm.3,0.371703012,1.450202225,UBE2C,AUG
uc002xqa.2,1.024840632,2.786651322,ACOT8,AUG
uc002xqh.3,0.830015963,2.293355349,CTSA,AUG
uc002xqs.3,1.20738597,3.344729991,PCIF1,AUG
uc002xqw.3,1.060160217,2.886833472,ZNF335,AUG
uc002xre.3,0.609737425,1.839948211,NCOA5,AUG
uc002xrq.3,0.338180709,1.402393906,SLC35C2,AUG
uc002xru.1,1.139012592,3.123682493,ELMO2,AUG
uc002xsk.3,0.295923144,1.34436683,TP53RK,AUG
uc002xtb.1,0.736844765,2.089332767,ZMYND8,AUG
uc002xtk.3,0.107156007,1.113107894,NCOA3,AUG
uc002xto.3,1.243178963,3.466616212,SULF2,AUG
uc002xtx.4,-0.716855364,0.488285324,ARFGEF2,AUG
uc002xty.4,-0.601184537,0.548161933,CSE1L,AUG
uc002xud.3,0.034191417,1.034782663,STAU1,AUG
uc002xuh.3,0.871438239,2.390346272,DDX27,AUG
uc002xui.3,0.710200793,2.034399711,ZNFX1,AUG
uc002xuu.4,-0.092161083,0.911958237,B4GALT5,AUG
uc002xux.3,-0.36013503,0.697582125,RNF114,AUG
uc002xvi.2,0.096751627,1.101586735,CEBPB,AUG
uc002xvl.3,0.78083989,2.183305232,PTPN1,AUG
uc002xvo.3,0.047533239,1.048681058,PARD6B,AUG
uc002xvu.1,0.098171601,1.103152071,ADNP,AUG
uc002xvw.1,0.571744941,1.771355267,DPM1,AUG
uc002xvy.2,0.709741763,2.033466075,MOCS3,AUG
uc002xwg.1,-0.28741548,0.750199971,ATP9A,AUG
uc002xwl.3,0.933954343,2.544551338,ZFP64,AUG
uc002xwq.4,0.696042724,2.005799479,ZNF217,AUG
uc002xwx.3,0.88659709,2.426857207,PFDN4,AUG
uc002xxi.1,0.164866252,1.179235388,AURKA,AUG
uc002xxl.1,0.530396201,1.699605561,CSTF1,AUG
uc002xxt.2,0.362099368,1.436341661,RTFDC1,AUG
uc002xya.3,1.039003176,2.826398188,TFAP2C,AUG
uc002xyi.3,0.872327021,2.392471713,RAE1,AUG
uc002xyz.3,0.045206838,1.046244241,RAB22A,AUG
uc002xza.3,0.62663307,1.871299426,VAPB,AUG
uc002xzi.3,0.481608705,1.618676281,STX16,AUG
uc002yag.4,0.208825221,1.232229612,NELFCD,AUG
uc002yai.2,0.818661854,2.267463609,CTSZ,AUG
uc002yal.3,0.690522497,1.994757516,ATP5E,AUG
uc002yam.3,-1.218924996,0.295547711,SLMO2,AUG
uc002ybs.3,1.037330845,2.821675465,TAF4,AUG
uc002ybx.2,-0.101891109,0.903127889,PSMA7,AUG
uc002yce.4,1.069209519,2.913075858,MTG2,AUG
uc002yck.1,0.910562074,2.485719299,OSBPL2,AUG
uc002yco.3,0.707861681,2.029646583,ADRM1,AUG
uc002ycq.3,0.161450321,1.175214073,LAMA5,AUG
uc002ycr.3,0.364095875,1.439212192,RPS21,AUG
uc002ydb.1,0.679205927,1.972310951,SLCO4A1,AUG
uc002ydi.3,0.452961223,1.572963191,MRGBP,AUG
uc002ydj.3,0.733683358,2.082737966,OGFR,AUG
uc002ydr.2,0.311543321,1.365530941,DIDO1,AUG
uc002ydy.3,0.314177702,1.369133013,GID8,AUG
uc002yeh.3,-0.040986347,0.959842235,YTHDF1,AUG
uc002yel.3,0.8121799,2.252813546,ARFGAP1,AUG
uc002yfe.2,1.134657716,3.11010882,EEF1A2,AUG
uc002yff.3,1.46278908,4.317985957,PPDPF,AUG
uc002yfq.1,0.953142111,2.593847024,GMEB2,AUG
uc002ygk.3,1.236277525,3.442773942,ZGPAT,AUG
uc002ygq.3,0.463730412,1.589994269,SLC2A4RG,AUG
uc002ygy.3,0.167769813,1.182664345,TPD52L2,AUG
uc002yhf.3,0.443861725,1.558714939,DNAJC5,AUG
uc002yhl.2,0.954051617,2.596207216,ZNF512B,AUG
uc002yho.3,0.639123358,1.894819073,PRPF6,AUG
uc002yil.4,0.265731998,1.304385434,PCMTD2,AUG
uc002yjt.3,0.085351792,1.089100136,HSPA13,AUG
uc002yjx.2,0.312437125,1.366752004,NRIP1,AUG
uc002yjy.1,0.082390126,1.085879357,USP25,AUG
uc002yki.3,0.362556982,1.436999102,CXADR,AUG
uc002ykk.3,0.826067015,2.284316866,BTG3,AUG
uc002yln.3,0.934600274,2.546195474,MRPL39,AUG
uc002ylt.3,1.502191656,4.491522163,ATP5J,AUG
uc002yly.4,0.349226935,1.417970941,GABPA,AUG
uc002ylz.3,0.228856626,1.257161782,APP,AUG
uc002ymf.3,0.698936789,2.011612801,ADAMTS1,AUG
uc002ymr.2,0.283898913,1.32829865,LTN1,AUG
uc002yms.3,0.727598439,2.070103154,RWDD2B,AUG
uc002ymy.3,0.618779613,1.856660814,USP16,AUG
uc002ynb.3,-0.326404544,0.721513245,CCT8,AUG
uc002ynj.3,-0.172206753,0.841805109,BACH1,AUG
uc002ypa.3,0.431683645,1.5398479,SOD1,AUG
uc002ypd.2,1.139360831,3.12477047,SCAF4,AUG
uc002ypi.3,0.975967112,2.653732427,MIS18A,AUG
uc002ypn.2,0.51246218,1.669396494,URB1,AUG
uc002yqc.3,1.065471573,2.902207264,C21orf59,AUG
uc002yqn.3,0.665554169,1.945568396,PAXBP1,AUG
uc002yrn.3,0.162231707,1.176132728,IFNAR1,AUG
uc002yrp.4,0.303316597,1.354343178,IFNGR2,AUG
uc002yrx.3,0.121505654,1.12919575,GART,AUG
uc002yse.1,-0.221127029,0.801614845,SON,AUG
uc002ysk.4,0.609326188,1.839191712,DONSON,AUG
uc002yta.1,0.920177966,2.509736998,ITSN1,AUG
uc002yto.3,-0.012905258,0.987177658,SLC5A3,AUG
uc002ytp.2,1.245056069,3.473129529,MRPS6,AUG
uc002yvb.1,0.882440658,2.416791075,CBR1,AUG
uc002yvi.3,0.823619121,2.278731939,MORC3,AUG
uc002yvj.3,1.199582938,3.318732517,CHAF1B,AUG
uc002yvw.1,1.184588424,3.269340962,PIGP,AUG
uc002yvz.3,-0.711829382,0.490745615,TTC3,AUG
uc002ywf.1,0.791738599,2.207230581,DSCR3,AUG
uc002ywk.3,0.200686153,1.222241115,DYRK1A,AUG
uc002yxf.3,0.614444756,1.848629874,ETS2,AUG
uc002yxi.4,0.297337058,1.346268994,PSMG1,AUG
uc002yxo.3,-0.873332368,0.417557772,HMGN1,AUG
uc002yyw.3,-0.689774117,0.501689379,BACE2,AUG
uc002zbc.3,0.976891684,2.656187128,TMPRSS3,AUG
uc002zci.4,1.259053776,3.522087227,WDR4,AUG
uc002zcm.3,1.060249586,2.887091477,NDUFV3,AUG
uc002zcv.2,1.159410932,3.188054742,CBS,AUG
uc002zdb.1,1.746197255,5.732760945,U2AF1,AUG
uc002zdf.2,-0.651704879,0.52115651,SIK1,AUG
uc002zdk.3,0.093377303,1.097875889,RRP1B,AUG
uc002zdm.4,0.253475538,1.28849586,PDXK,AUG
uc002zdr.4,1.543756888,4.682147574,CSTB,AUG
uc002zds.2,1.111009946,3.037424481,RRP1,AUG
uc002zea.3,0.533931241,1.705624366,TRAPPC10,AUG
uc002zeb.3,0.962168714,2.617366642,PWP2,AUG
uc002zec.4,0.994362636,2.703000997,C21orf33,AUG
uc002zel.3,0.648866455,1.913370707,PFKL,AUG
uc002zfy.3,0.32323965,1.381596411,UBE2G2,AUG
uc002zfz.1,-0.022799652,0.977458296,SUMO3,AUG
uc002zgb.2,-0.055798979,0.945729228,PTTG1IP,AUG
uc002zgl.3,1.263762222,3.538709887,FAM207A,AUG
uc002zhi.3,1.392943917,4.026686853,COL18A1,AUG
uc002zhl.2,0.698050009,2.009829734,SLC19A1,AUG
uc002zij.3,1.295812118,3.653962218,LSS,AUG
uc002zir.1,0.606130457,1.833323531,MCM3AP,AUG
uc002zji.4,0.713496439,2.041115432,PCNT,AUG
uc002zjo.2,0.93418549,2.545139572,DIP2A,AUG
uc002zjy.3,0.946536965,2.576770743,PRMT2,AUG
uc002zly.4,1.128289537,3.09036602,IL17RA,AUG
uc002zmf.3,0.472755126,1.604408457,CECR5,AUG
uc002zmr.1,0.561098559,1.752596774,ATP6V1E1,AUG
uc002zmw.4,0.04727892,1.048414392,BCL2L13,AUG
uc002znc.2,0.910974073,2.486743624,BID,AUG
uc002zng.4,0.807424629,2.242126238,MICAL3,AUG
uc002znp.4,0.153812495,1.166272184,PEX26,AUG
uc002zoq.1,0.669635924,1.953525959,DGCR2,AUG
uc002zou.3,1.259697162,3.524354017,DGCR14,AUG
uc002zoz.4,0.057916677,1.059626701,SLC25A1,AUG
uc002zpf.1,0.380050593,1.462358573,HIRA,AUG
uc002zpg.3,0.718883952,2.052141644,MRPL40,AUG
uc002zpk.2,1.02678742,2.792081626,C22orf39,AUG
uc002zpm.2,0.942448388,2.566256925,UFD1L,AUG
uc002zqa.1,1.117542056,3.057330214,TBX1,AUG
uc002zqh.3,0.638530783,1.893696583,C22orf29,AUG
uc002zqu.3,0.580693583,1.787277626,COMT,AUG
uc002zri.3,0.451161784,1.570135284,DGCR8,AUG
uc002zrl.2,0.805639622,2.238127597,TRMT2A,AUG
uc002zro.1,0.241015528,1.272540795,RANBP1,AUG
uc002zsl.2,1.21895407,3.383646824,KLHL22,AUG
uc002zsp.3,1.480218069,4.393903751,MED15,AUG
uc002zsz.5,0.779863657,2.181174857,PI4KA,AUG
uc002ztf.2,-0.695381246,0.498884214,CRKL,AUG
uc002zto.3,0.961768754,2.61632001,LZTR1,AUG
uc002ztr.1,0.769116267,2.15785844,THAP7,AUG
uc002zvb.2,0.409761132,1.506457898,YDJC,AUG
uc002zvf.3,0.914134221,2.494614532,SDF2L1,AUG
uc002zvh.4,1.049172611,2.855287707,PPIL2,AUG
uc002zvn.3,-0.800615203,0.449052621,MAPK1,AUG
uc002zvp.2,0.853299091,2.347378306,PPM1F,AUG
uc002zvs.3,1.020258918,2.773912887,TOP3B,AUG
uc002zwj.3,0.86472984,2.374364541,PRAME,AUG
uc002zww.3,0.512331811,1.66917887,BCR,AUG
